GEOID;tract;county;hh_count;median_hh_inc;mean_hh_inc
04013115801;Census Tract 1158.01; Maricopa County;1336;34056;46922
04013115802;Census Tract 1158.02; Maricopa County;1310;46902;71598
04013115900;Census Tract 1159; Maricopa County;2008;52012;63135
04013116000;Census Tract 1160; Maricopa County;2235;53064;58540
04013116100;Census Tract 1161; Maricopa County;1496;40990;51372
04013116202;Census Tract 1162.02; Maricopa County;1303;66350;75343
04013116203;Census Tract 1162.03; Maricopa County;2327;63229;99168
04013116204;Census Tract 1162.04; Maricopa County;1302;62105;70473
04013116205;Census Tract 1162.05; Maricopa County;1715;53561;59218
04013116300;Census Tract 1163; Maricopa County;2040;59797;78704
04013116400;Census Tract 1164; Maricopa County;1489;57917;84272
04013116500;Census Tract 1165; Maricopa County;1460;55331;57592
04013116605;Census Tract 1166.05; Maricopa County;2072;84857;97398
04013116606;Census Tract 1166.06; Maricopa County;1663;62431;67414
04013116607;Census Tract 1166.07; Maricopa County;1087;79946;98713
04013116610;Census Tract 1166.10; Maricopa County;2125;103039;97559
04013116611;Census Tract 1166.11; Maricopa County;1352;97292;129553
04013116612;Census Tract 1166.12; Maricopa County;1915;91039;100795
04013116614;Census Tract 1166.14; Maricopa County;1125;52933;69423
04013116615;Census Tract 1166.15; Maricopa County;1187;42150;56048
04013116616;Census Tract 1166.16; Maricopa County;1477;88631;103699
04013116617;Census Tract 1166.17; Maricopa County;1199;59213;80199
04013116618;Census Tract 1166.18; Maricopa County;1717;86203;100441
04013116619;Census Tract 1166.19; Maricopa County;1333;101691;118765
04013116620;Census Tract 1166.20; Maricopa County;2031;76250;84569
04013116621;Census Tract 1166.21; Maricopa County;1458;89808;98528
04013116703;Census Tract 1167.03; Maricopa County;1658;105750;114398
04013116707;Census Tract 1167.07; Maricopa County;1321;97317;124904
04013116708;Census Tract 1167.08; Maricopa County;2492;77553;88957
04013116709;Census Tract 1167.09; Maricopa County;1297;62656;71844
04013116710;Census Tract 1167.10; Maricopa County;1855;127188;180298
04013116711;Census Tract 1167.11; Maricopa County;836;67297;97419
04013116712;Census Tract 1167.12; Maricopa County;3143;75502;88436
04013116713;Census Tract 1167.13; Maricopa County;2287;112652;120639
04013116714;Census Tract 1167.14; Maricopa County;1260;96406;124966
04013116715;Census Tract 1167.15; Maricopa County;829;91917;109843
04013116717;Census Tract 1167.17; Maricopa County;1528;51008;59024
04013116718;Census Tract 1167.18; Maricopa County;1128;62857;88016
04013116719;Census Tract 1167.19; Maricopa County;2713;105869;124447
04013116720;Census Tract 1167.20; Maricopa County;1643;83989;102802
04013116721;Census Tract 1167.21; Maricopa County;1434;103529;131397
04013116725;Census Tract 1167.25; Maricopa County;2058;82692;135642
04013116727;Census Tract 1167.27; Maricopa County;1473;129119;170220
04013116728;Census Tract 1167.28; Maricopa County;1630;169258;224697
04013116729;Census Tract 1167.29; Maricopa County;1391;152420;189259
04013116730;Census Tract 1167.30; Maricopa County;616;129000;156441
04013116731;Census Tract 1167.31; Maricopa County;1179;143212;169546
04013116732;Census Tract 1167.32; Maricopa County;1143;71629;108658
04013116733;Census Tract 1167.33; Maricopa County;3;-;N
04013116734;Census Tract 1167.34; Maricopa County;426;90185;83386
04013116735;Census Tract 1167.35; Maricopa County;988;47736;62282
04013116736;Census Tract 1167.36; Maricopa County;902;52698;57756
04013116737;Census Tract 1167.37; Maricopa County;1220;128622;136798
04013116738;Census Tract 1167.38; Maricopa County;2700;79599;105191
04013116800;Census Tract 1168; Maricopa County;985;42481;66966
04013116900;Census Tract 1169; Maricopa County;637;44375;52407
04013117000;Census Tract 1170; Maricopa County;2535;39901;56303
04013117100;Census Tract 1171; Maricopa County;1498;66983;71138
04013117200;Census Tract 1172; Maricopa County;314;43929;51282
04013117300;Census Tract 1173; Maricopa County;454;26964;32939
04013216806;Census Tract 2168.06; Maricopa County;1504;91563;139006
04013216807;Census Tract 2168.07; Maricopa County;2243;148722;180798
04013216809;Census Tract 2168.09; Maricopa County;1992;134800;213417
04013216810;Census Tract 2168.10; Maricopa County;981;66033;91396
04013216813;Census Tract 2168.13; Maricopa County;2027;114297;184555
04013216816;Census Tract 2168.16; Maricopa County;2649;131892;175413
04013216819;Census Tract 2168.19; Maricopa County;2562;99813;140663
04013216820;Census Tract 2168.20; Maricopa County;2010;77407;114989
04013216821;Census Tract 2168.21; Maricopa County;2823;106083;169319
04013216822;Census Tract 2168.22; Maricopa County;1884;141107;182399
04013216826;Census Tract 2168.26; Maricopa County;2361;79511;104086
04013216829;Census Tract 2168.29; Maricopa County;2533;159583;232762
04013216830;Census Tract 2168.30; Maricopa County;1598;50811;80780
04013216831;Census Tract 2168.31; Maricopa County;975;104693;176487
04013216832;Census Tract 2168.32; Maricopa County;1219;93477;139547
04013216833;Census Tract 2168.33; Maricopa County;1959;84654;119025
04013216834;Census Tract 2168.34; Maricopa County;1368;121250;131075
04013216835;Census Tract 2168.35; Maricopa County;1442;74868;108786
04013216836;Census Tract 2168.36; Maricopa County;1493;107204;183930
04013216837;Census Tract 2168.37; Maricopa County;2776;70463;83944
04013216838;Census Tract 2168.38; Maricopa County;2089;129923;146495
04013216839;Census Tract 2168.39; Maricopa County;1662;135750;168063
04013216840;Census Tract 2168.40; Maricopa County;1989;128157;174676
04013216841;Census Tract 2168.41; Maricopa County;1584;129083;187809
04013216842;Census Tract 2168.42; Maricopa County;1220;163125;214995
04013216843;Census Tract 2168.43; Maricopa County;1661;132054;195998
04013216844;Census Tract 2168.44; Maricopa County;2502;101711;122543
04013216845;Census Tract 2168.45; Maricopa County;1182;75714;96130
04013216849;Census Tract 2168.49; Maricopa County;2587;198010;248128
04013216850;Census Tract 2168.50; Maricopa County;2420;85321;91423
04013216851;Census Tract 2168.51; Maricopa County;1909;179219;265014
04013216852;Census Tract 2168.52; Maricopa County;1798;71507;93095
04013216853;Census Tract 2168.53; Maricopa County;2610;82895;110761
04013216854;Census Tract 2168.54; Maricopa County;1374;196250;299938
04013216855;Census Tract 2168.55; Maricopa County;1436;141500;217942
04013216856;Census Tract 2168.56; Maricopa County;1336;96458;119511
04013216857;Census Tract 2168.57; Maricopa County;2240;75887;82794
04013216858;Census Tract 2168.58; Maricopa County;0;-;-
04013216859;Census Tract 2168.59; Maricopa County;2555;149238;206074
04013216860;Census Tract 2168.60; Maricopa County;1378;72568;111423
04013216861;Census Tract 2168.61; Maricopa County;1550;138478;167115
04013216901;Census Tract 2169.01; Maricopa County;1925;82596;118629
04013216902;Census Tract 2169.02; Maricopa County;1748;100169;117484
04013217001;Census Tract 2170.01; Maricopa County;2648;96964;121456
04013217002;Census Tract 2170.02; Maricopa County;2380;89868;88642
04013217101;Census Tract 2171.01; Maricopa County;1198;72396;115306
04013217102;Census Tract 2171.02; Maricopa County;1440;113750;118185
04013217201;Census Tract 2172.01; Maricopa County;1334;85772;107362
04013217203;Census Tract 2172.03; Maricopa County;2220;68258;176338
04013217204;Census Tract 2172.04; Maricopa County;1814;54703;70961
04013217300;Census Tract 2173; Maricopa County;2856;105000;209851
04013217400;Census Tract 2174; Maricopa County;1734;72998;108951
04013217501;Census Tract 2175.01; Maricopa County;1522;46250;77342
04013217502;Census Tract 2175.02; Maricopa County;1982;77222;92953
04013217600;Census Tract 2176; Maricopa County;2728;72689;95058
04013217700;Census Tract 2177; Maricopa County;2082;87928;108049
04013217800;Census Tract 2178; Maricopa County;2829;74094;97722
04013217900;Census Tract 2179; Maricopa County;1818;85625;111846
04013218000;Census Tract 2180; Maricopa County;2539;83944;104557
04013218100;Census Tract 2181; Maricopa County;963;80250;97551
04013218200;Census Tract 2182; Maricopa County;3142;99593;110390
04013218300;Census Tract 2183; Maricopa County;2801;54954;64121
04013318400;Census Tract 3184; Maricopa County;2292;63418;75065
04013318501;Census Tract 3185.01; Maricopa County;1625;59861;68943
04013318700;Census Tract 3187; Maricopa County;1599;55388;86226
04013318800;Census Tract 3188; Maricopa County;3641;44203;61763
04013318900;Census Tract 3189; Maricopa County;2612;62463;72176
04013319001;Census Tract 3190.01; Maricopa County;0;-;-
04013319002;Census Tract 3190.02; Maricopa County;886;39259;79750
04013319101;Census Tract 3191.01; Maricopa County;1427;23590;31971
04013319103;Census Tract 3191.03; Maricopa County;1994;48357;50991
04013319104;Census Tract 3191.04; Maricopa County;3829;53602;58877
04013319201;Census Tract 3192.01; Maricopa County;2468;42784;55262
04013319202;Census Tract 3192.02; Maricopa County;2051;35194;41186
04013319300;Census Tract 3193; Maricopa County;1042;34375;42127
04013319401;Census Tract 3194.01; Maricopa County;2538;64375;75551
04013319402;Census Tract 3194.02; Maricopa County;1653;77626;89647
04013319403;Census Tract 3194.03; Maricopa County;1981;68961;86213
04013319404;Census Tract 3194.04; Maricopa County;1514;86759;116530
04013319500;Census Tract 3195; Maricopa County;2616;84766;102980
04013319600;Census Tract 3196; Maricopa County;2454;60598;79082
04013319705;Census Tract 3197.05; Maricopa County;1410;63019;75604
04013319706;Census Tract 3197.06; Maricopa County;1896;56037;63413
04013319707;Census Tract 3197.07; Maricopa County;0;-;-
04013319708;Census Tract 3197.08; Maricopa County;1909;57357;64616
04013319709;Census Tract 3197.09; Maricopa County;0;-;-
04013319710;Census Tract 3197.10; Maricopa County;987;72636;83989
04013319801;Census Tract 3198.01; Maricopa County;1329;55747;66774
04013319802;Census Tract 3198.02; Maricopa County;1964;53494;64947
04013319902;Census Tract 3199.02; Maricopa County;1254;59118;78051
04013319903;Census Tract 3199.03; Maricopa County;2297;74861;122984
04013319904;Census Tract 3199.04; Maricopa County;1850;112778;116178
04013319905;Census Tract 3199.05; Maricopa County;1924;77240;91597
04013319906;Census Tract 3199.06; Maricopa County;1238;132585;154624
04013319907;Census Tract 3199.07; Maricopa County;806;144054;177622
04013319908;Census Tract 3199.08; Maricopa County;1024;65500;75894
04013319909;Census Tract 3199.09; Maricopa County;1017;130017;145783
04013319910;Census Tract 3199.10; Maricopa County;1811;121793;161537
04013320001;Census Tract 3200.01; Maricopa County;4082;60057;72023
04013320002;Census Tract 3200.02; Maricopa County;1614;45114;67226
04013320007;Census Tract 3200.07; Maricopa County;3024;62913;73394
04013320100;Census Tract 3201; Maricopa County;1782;71892;87307
04013420104;Census Tract 4201.04; Maricopa County;2164;63955;73036
04013420105;Census Tract 4201.05; Maricopa County;2123;91344;101877
04013420107;Census Tract 4201.07; Maricopa County;2708;121330;143489
04013420108;Census Tract 4201.08; Maricopa County;635;169063;298071
04013420109;Census Tract 4201.09; Maricopa County;2120;115000;146966
04013420110;Census Tract 4201.10; Maricopa County;2024;112199;136977
04013420111;Census Tract 4201.11; Maricopa County;1354;66618;89716
04013420112;Census Tract 4201.12; Maricopa County;1119;84893;102239
04013420113;Census Tract 4201.13; Maricopa County;1484;41952;53074
04013420114;Census Tract 4201.14; Maricopa County;1557;76625;87444
04013420115;Census Tract 4201.15; Maricopa County;1239;54984;59986
04013420116;Census Tract 4201.16; Maricopa County;1769;37421;52871
04013420202;Census Tract 4202.02; Maricopa County;2622;56044;61678
04013420206;Census Tract 4202.06; Maricopa County;2227;48589;67997
04013420207;Census Tract 4202.07; Maricopa County;1093;133179;175008
04013420208;Census Tract 4202.08; Maricopa County;2003;83393;105550
04013420209;Census Tract 4202.09; Maricopa County;2086;60833;74168
04013420210;Census Tract 4202.10; Maricopa County;1904;77010;105110
04013420211;Census Tract 4202.11; Maricopa County;1619;102945;111039
04013420212;Census Tract 4202.12; Maricopa County;1394;75608;105304
04013420213;Census Tract 4202.13; Maricopa County;1144;48513;60329
04013420214;Census Tract 4202.14; Maricopa County;2238;52011;61679
04013420215;Census Tract 4202.15; Maricopa County;1089;103083;101250
04013420216;Census Tract 4202.16; Maricopa County;1734;76029;88090
04013420301;Census Tract 4203.01; Maricopa County;611;106375;150418
04013420302;Census Tract 4203.02; Maricopa County;1568;139750;162460
04013420303;Census Tract 4203.03; Maricopa County;1488;96313;123491
04013420304;Census Tract 4203.04; Maricopa County;332;174167;252691
04013420401;Census Tract 4204.01; Maricopa County;1700;50179;56455
04013420402;Census Tract 4204.02; Maricopa County;1478;143250;170536
04013420503;Census Tract 4205.03; Maricopa County;1413;53911;63996
04013420504;Census Tract 4205.04; Maricopa County;1389;73750;81808
04013420505;Census Tract 4205.05; Maricopa County;1090;85176;96034
04013420506;Census Tract 4205.06; Maricopa County;1370;48789;65325
04013420602;Census Tract 4206.02; Maricopa County;1662;98654;102766
04013420603;Census Tract 4206.03; Maricopa County;1295;92908;112118
04013420604;Census Tract 4206.04; Maricopa County;1554;94236;109914
04013420704;Census Tract 4207.04; Maricopa County;1776;83864;96683
04013420705;Census Tract 4207.05; Maricopa County;984;150000;233096
04013420706;Census Tract 4207.06; Maricopa County;1559;110208;129358
04013420707;Census Tract 4207.07; Maricopa County;1206;49615;58342
04013420708;Census Tract 4207.08; Maricopa County;2103;39871;49483
04013420709;Census Tract 4207.09; Maricopa County;2089;38879;48309
04013420710;Census Tract 4207.10; Maricopa County;1561;37539;54127
04013420800;Census Tract 4208; Maricopa County;1706;80417;102088
04013420901;Census Tract 4209.01; Maricopa County;1077;65304;75599
04013420902;Census Tract 4209.02; Maricopa County;1382;68750;81458
04013421001;Census Tract 4210.01; Maricopa County;1842;37429;46549
04013421002;Census Tract 4210.02; Maricopa County;1672;37773;48127
04013421101;Census Tract 4211.01; Maricopa County;1877;56715;65748
04013421102;Census Tract 4211.02; Maricopa County;2275;58070;73997
04013421201;Census Tract 4212.01; Maricopa County;2468;63271;96915
04013421202;Census Tract 4212.02; Maricopa County;1464;54848;90104
04013421302;Census Tract 4213.02; Maricopa County;2253;47751;56133
04013421303;Census Tract 4213.03; Maricopa County;1842;54722;70917
04013421304;Census Tract 4213.04; Maricopa County;1763;44847;54908
04013421400;Census Tract 4214; Maricopa County;1436;28750;40117
04013421501;Census Tract 4215.01; Maricopa County;1318;39975;56689
04013421502;Census Tract 4215.02; Maricopa County;1011;44455;57847
04013421601;Census Tract 4216.01; Maricopa County;1004;50167;61131
04013421602;Census Tract 4216.02; Maricopa County;1524;41964;56615
04013421701;Census Tract 4217.01; Maricopa County;2305;44778;59255
04013421702;Census Tract 4217.02; Maricopa County;1567;35186;49501
04013421801;Census Tract 4218.01; Maricopa County;1065;77014;84218
04013421802;Census Tract 4218.02; Maricopa County;1352;52174;63419
04013421901;Census Tract 4219.01; Maricopa County;1261;73098;87311
04013421902;Census Tract 4219.02; Maricopa County;1766;29095;44368
04013422001;Census Tract 4220.01; Maricopa County;1374;42074;52181
04013422002;Census Tract 4220.02; Maricopa County;1316;40632;49742
04013422102;Census Tract 4221.02; Maricopa County;1517;34486;50827
04013422103;Census Tract 4221.03; Maricopa County;2531;50210;52502
04013422104;Census Tract 4221.04; Maricopa County;2322;37376;50753
04013422105;Census Tract 4221.05; Maricopa County;1260;61127;75886
04013422106;Census Tract 4221.06; Maricopa County;2342;44158;48224
04013422107;Census Tract 4221.07; Maricopa County;2143;47375;49108
04013422203;Census Tract 4222.03; Maricopa County;2795;43542;53050
04013422209;Census Tract 4222.09; Maricopa County;2895;67106;74179
04013422210;Census Tract 4222.10; Maricopa County;2240;85385;95426
04013422211;Census Tract 4222.11; Maricopa County;1110;79675;102091
04013422212;Census Tract 4222.12; Maricopa County;1624;92422;115881
04013422213;Census Tract 4222.13; Maricopa County;935;90865;108793
04013422215;Census Tract 4222.15; Maricopa County;882;77717;83268
04013422216;Census Tract 4222.16; Maricopa County;2310;91375;110780
04013422217;Census Tract 4222.17; Maricopa County;1440;84386;97867
04013422218;Census Tract 4222.18; Maricopa County;1222;63778;72524
04013422219;Census Tract 4222.19; Maricopa County;1467;78440;79055
04013422220;Census Tract 4222.20; Maricopa County;832;92105;114299
04013422221;Census Tract 4222.21; Maricopa County;2131;56890;79595
04013422222;Census Tract 4222.22; Maricopa County;813;95524;113676
04013422223;Census Tract 4222.23; Maricopa County;1252;55789;73323
04013422224;Census Tract 4222.24; Maricopa County;0;-;-
04013422225;Census Tract 4222.25; Maricopa County;0;-;-
04013422226;Census Tract 4222.26; Maricopa County;0;-;-
04013422227;Census Tract 4222.27; Maricopa County;645;73682;85434
04013422301;Census Tract 4223.01; Maricopa County;1829;58553;78785
04013422302;Census Tract 4223.02; Maricopa County;2027;60269;65091
04013422304;Census Tract 4223.04; Maricopa County;1304;72202;88314
04013422305;Census Tract 4223.05; Maricopa County;2432;77676;92501
04013422307;Census Tract 4223.07; Maricopa County;1819;68986;92122
04013422308;Census Tract 4223.08; Maricopa County;1909;93581;121123
04013422309;Census Tract 4223.09; Maricopa County;2042;110652;119207
04013422401;Census Tract 4224.01; Maricopa County;1647;82008;85103
04013422402;Census Tract 4224.02; Maricopa County;1921;70801;111246
04013422403;Census Tract 4224.03; Maricopa County;1727;88491;120879
04013422404;Census Tract 4224.04; Maricopa County;1594;96125;117224
04013422501;Census Tract 4225.01; Maricopa County;2159;73803;86766
04013422502;Census Tract 4225.02; Maricopa County;2049;72102;92924
04013422503;Census Tract 4225.03; Maricopa County;2566;75227;87340
04013422504;Census Tract 4225.04; Maricopa County;1921;77004;102788
04013422506;Census Tract 4225.06; Maricopa County;1873;81328;123048
04013422507;Census Tract 4225.07; Maricopa County;1688;111364;131836
04013422508;Census Tract 4225.08; Maricopa County;1310;90156;113078
04013422509;Census Tract 4225.09; Maricopa County;1848;76774;92983
04013422510;Census Tract 4225.10; Maricopa County;942;106429;158373
04013422511;Census Tract 4225.11; Maricopa County;942;113409;117866
04013422512;Census Tract 4225.12; Maricopa County;1646;99569;116602
04013422513;Census Tract 4225.13; Maricopa County;1630;76667;78063
04013422514;Census Tract 4225.14; Maricopa County;1699;64671;75453
04013422607;Census Tract 4226.07; Maricopa County;2258;41898;51224
04013422609;Census Tract 4226.09; Maricopa County;1820;68235;75836
04013422610;Census Tract 4226.10; Maricopa County;1628;55966;67810
04013422615;Census Tract 4226.15; Maricopa County;2557;80497;96570
04013422617;Census Tract 4226.17; Maricopa County;2014;100079;103031
04013422618;Census Tract 4226.18; Maricopa County;1736;49279;65244
04013422620;Census Tract 4226.20; Maricopa County;936;131923;184293
04013422621;Census Tract 4226.21; Maricopa County;1365;119792;125449
04013422622;Census Tract 4226.22; Maricopa County;1473;92331;116084
04013422623;Census Tract 4226.23; Maricopa County;2738;91515;114438
04013422624;Census Tract 4226.24; Maricopa County;1580;42455;54265
04013422625;Census Tract 4226.25; Maricopa County;1936;42992;59586
04013422626;Census Tract 4226.26; Maricopa County;1370;48804;57150
04013422627;Census Tract 4226.27; Maricopa County;1489;42939;54748
04013422628;Census Tract 4226.28; Maricopa County;1492;31578;46241
04013422629;Census Tract 4226.29; Maricopa County;1309;66482;72192
04013422630;Census Tract 4226.30; Maricopa County;1934;48226;54587
04013422632;Census Tract 4226.32; Maricopa County;1730;57589;59850
04013422633;Census Tract 4226.33; Maricopa County;1352;48278;61253
04013422634;Census Tract 4226.34; Maricopa County;2022;52170;63379
04013422636;Census Tract 4226.36; Maricopa County;1318;71786;85792
04013422637;Census Tract 4226.37; Maricopa County;1192;79671;92336
04013422638;Census Tract 4226.38; Maricopa County;1660;57024;77143
04013422639;Census Tract 4226.39; Maricopa County;2183;71625;92001
04013422640;Census Tract 4226.40; Maricopa County;2088;66765;90016
04013422642;Census Tract 4226.42; Maricopa County;2018;88596;120335
04013422643;Census Tract 4226.43; Maricopa County;1866;103147;115334
04013422647;Census Tract 4226.47; Maricopa County;2043;148202;151511
04013422648;Census Tract 4226.48; Maricopa County;1766;134338;151246
04013422649;Census Tract 4226.49; Maricopa County;1932;106734;122831
04013422650;Census Tract 4226.50; Maricopa County;1029;65344;90288
04013422651;Census Tract 4226.51; Maricopa County;1210;98750;135393
04013422652;Census Tract 4226.52; Maricopa County;1449;59417;69305
04013422653;Census Tract 4226.53; Maricopa County;1761;65080;76846
04013422654;Census Tract 4226.54; Maricopa County;1531;109375;143278
04013422655;Census Tract 4226.55; Maricopa County;1184;79253;77404
04013422656;Census Tract 4226.56; Maricopa County;1432;174712;256195
04013422657;Census Tract 4226.57; Maricopa County;1193;117940;115055
04013422658;Census Tract 4226.58; Maricopa County;984;138333;148208
04013422659;Census Tract 4226.59; Maricopa County;895;66553;81295
04013422660;Census Tract 4226.60; Maricopa County;2044;65878;76558
04013522801;Census Tract 5228.01; Maricopa County;0;-;-
04013522802;Census Tract 5228.02; Maricopa County;160;39318;45868
04013522901;Census Tract 5229.01; Maricopa County;2020;88487;89786
04013522903;Census Tract 5229.03; Maricopa County;1862;39792;46257
04013522904;Census Tract 5229.04; Maricopa County;1590;59828;70496
04013523002;Census Tract 5230.02; Maricopa County;1871;61528;66529
04013523005;Census Tract 5230.05; Maricopa County;2061;86835;98314
04013523006;Census Tract 5230.06; Maricopa County;2217;68250;83733
04013523007;Census Tract 5230.07; Maricopa County;1319;65261;92578
04013523008;Census Tract 5230.08; Maricopa County;1382;60457;65067
04013523102;Census Tract 5231.02; Maricopa County;1990;63510;70522
04013523103;Census Tract 5231.03; Maricopa County;2564;60815;81613
04013523104;Census Tract 5231.04; Maricopa County;2888;59881;90424
04013610001;Census Tract 6100.01; Maricopa County;865;84750;99778
04013610002;Census Tract 6100.02; Maricopa County;1859;103603;113550
04013610100;Census Tract 6101; Maricopa County;300;91538;115345
04013610201;Census Tract 6102.01; Maricopa County;1910;103026;142455
04013610202;Census Tract 6102.02; Maricopa County;1568;120035;171805
04013610301;Census Tract 6103.01; Maricopa County;1088;102763;122872
04013610302;Census Tract 6103.02; Maricopa County;2118;106225;134717
04013610400;Census Tract 6104; Maricopa County;1840;112409;129970
04013610500;Census Tract 6105; Maricopa County;2995;113890;149691
04013610600;Census Tract 6106; Maricopa County;1951;107292;119463
04013610700;Census Tract 6107; Maricopa County;2984;110743;128251
04013610800;Census Tract 6108; Maricopa County;2144;131557;165528
04013610901;Census Tract 6109.01; Maricopa County;1584;119342;182986
04013610902;Census Tract 6109.02; Maricopa County;1461;126198;154828
04013610903;Census Tract 6109.03; Maricopa County;1048;149799;180118
04013611000;Census Tract 6110; Maricopa County;1079;123239;131912
04013611100;Census Tract 6111; Maricopa County;1142;131500;140730
04013611200;Census Tract 6112; Maricopa County;2007;155708;197233
04013611300;Census Tract 6113; Maricopa County;2836;93319;109620
04013611400;Census Tract 6114; Maricopa County;2068;131786;143299
04013611500;Census Tract 6115; Maricopa County;2529;138967;165304
04013611600;Census Tract 6116; Maricopa County;992;156250;186440
04013611700;Census Tract 6117; Maricopa County;2196;113858;153170
04013611800;Census Tract 6118; Maricopa County;2480;101534;113461
04013611900;Census Tract 6119; Maricopa County;887;116681;145563
04013612000;Census Tract 6120; Maricopa County;1323;158750;166101
04013612200;Census Tract 6122; Maricopa County;2507;103973;141417
04013612301;Census Tract 6123.01; Maricopa County;1717;79793;90683
04013612302;Census Tract 6123.02; Maricopa County;1640;128417;158212
04013612401;Census Tract 6124.01; Maricopa County;1462;118026;124605
04013612402;Census Tract 6124.02; Maricopa County;1611;130587;140148
04013612500;Census Tract 6125; Maricopa County;1616;123654;134374
04013612600;Census Tract 6126; Maricopa County;964;94877;120320
04013612700;Census Tract 6127; Maricopa County;944;108333;138991
04013612800;Census Tract 6128; Maricopa County;873;102656;125282
04013612900;Census Tract 6129; Maricopa County;1010;116818;138989
04013613000;Census Tract 6130; Maricopa County;2044;155147;169799
04013613100;Census Tract 6131; Maricopa County;1427;112321;162226
04013613200;Census Tract 6132; Maricopa County;1620;94646;132366
04013613300;Census Tract 6133; Maricopa County;2388;117755;170249
04013613400;Census Tract 6134; Maricopa County;1573;82829;96660
04013613500;Census Tract 6135; Maricopa County;1643;93850;127071
04013613601;Census Tract 6136.01; Maricopa County;1255;109574;106268
04013613602;Census Tract 6136.02; Maricopa County;1431;135938;152788
04013613700;Census Tract 6137; Maricopa County;1801;116152;128275
04013613800;Census Tract 6138; Maricopa County;1477;109155;130898
04013613900;Census Tract 6139; Maricopa County;2078;132559;145451
04013614000;Census Tract 6140; Maricopa County;1441;108281;131962
04013614100;Census Tract 6141; Maricopa County;2585;101208;114811
04013614200;Census Tract 6142; Maricopa County;1869;120341;134301
04013614300;Census Tract 6143; Maricopa County;1142;132755;163268
04013614400;Census Tract 6144; Maricopa County;1684;51978;74443
04013614500;Census Tract 6145; Maricopa County;1515;66352;74366
04013614601;Census Tract 6146.01; Maricopa County;1438;62348;81294
04013614602;Census Tract 6146.02; Maricopa County;1478;66678;79452
04013614700;Census Tract 6147; Maricopa County;1536;45126;55641
04013614800;Census Tract 6148; Maricopa County;1855;57018;63262
04013614900;Census Tract 6149; Maricopa County;1727;93683;111173
04013615001;Census Tract 6150.01; Maricopa County;2125;192077;257601
04013615002;Census Tract 6150.02; Maricopa County;1837;132839;157340
04013615100;Census Tract 6151; Maricopa County;1672;145163;201593
04013615201;Census Tract 6152.01; Maricopa County;2978;91357;124658
04013615202;Census Tract 6152.02; Maricopa County;1589;92019;123209
04013615300;Census Tract 6153; Maricopa County;1297;39081;54327
04013615400;Census Tract 6154; Maricopa County;1595;54150;66805
04013615500;Census Tract 6155; Maricopa County;1782;53889;73980
04013615600;Census Tract 6156; Maricopa County;1942;53029;61357
04013615700;Census Tract 6157; Maricopa County;1094;93293;108060
04013615800;Census Tract 6158; Maricopa County;2014;96893;102186
04013615900;Census Tract 6159; Maricopa County;1845;80241;87534
04013616000;Census Tract 6160; Maricopa County;683;82525;85013
04013616100;Census Tract 6161; Maricopa County;1523;67088;76819
04013616200;Census Tract 6162; Maricopa County;1308;89000;92929
04013616300;Census Tract 6163; Maricopa County;785;85779;102856
04013616400;Census Tract 6164; Maricopa County;3175;69336;79454
04013616500;Census Tract 6165; Maricopa County;1514;68047;159602
04013616600;Census Tract 6166; Maricopa County;2158;66917;81455
04013616700;Census Tract 6167; Maricopa County;2013;80907;84478
04013616800;Census Tract 6168; Maricopa County;2019;76025;89173
04013616900;Census Tract 6169; Maricopa County;2019;72609;73446
04013617001;Census Tract 6170.01; Maricopa County;0;-;-
04013617002;Census Tract 6170.02; Maricopa County;2309;58253;75639
04013617100;Census Tract 6171; Maricopa County;928;103947;115216
04013617200;Census Tract 6172; Maricopa County;948;117763;127615
04013617300;Census Tract 6173; Maricopa County;1304;87917;100269
04013617400;Census Tract 6174; Maricopa County;3604;58868;62919
04013617500;Census Tract 6175; Maricopa County;1859;53375;81584
04013617600;Census Tract 6176; Maricopa County;2646;62130;80025
04013617700;Census Tract 6177; Maricopa County;1478;62944;82436
04013617800;Census Tract 6178; Maricopa County;873;122974;130840
04013617900;Census Tract 6179; Maricopa County;1060;68594;97363
04013618000;Census Tract 6180; Maricopa County;1450;98000;98101
04013618100;Census Tract 6181; Maricopa County;1556;80500;88394
04013618200;Census Tract 6182; Maricopa County;1405;70475;74308
04013618300;Census Tract 6183; Maricopa County;1002;81731;95756
04013618400;Census Tract 6184; Maricopa County;1460;50845;57362
04013618500;Census Tract 6185; Maricopa County;1819;44734;68160
04013618600;Census Tract 6186; Maricopa County;1792;64489;73568
04013618700;Census Tract 6187; Maricopa County;965;74957;81007
04013618800;Census Tract 6188; Maricopa County;2249;37651;45543
04013618900;Census Tract 6189; Maricopa County;2998;69665;81117
04013619000;Census Tract 6190; Maricopa County;1573;51146;72430
04013619100;Census Tract 6191; Maricopa County;1522;42819;52508
04013619200;Census Tract 6192; Maricopa County;2820;47790;58687
04013619300;Census Tract 6193; Maricopa County;2176;52628;77650
04013619400;Census Tract 6194; Maricopa County;2222;72169;81578
04013619500;Census Tract 6195; Maricopa County;2163;59814;74975
04013619601;Census Tract 6196.01; Maricopa County;0;-;-
04013619602;Census Tract 6196.02; Maricopa County;745;67969;75560
04013619700;Census Tract 6197; Maricopa County;1336;83776;106617
04013619800;Census Tract 6198; Maricopa County;2273;73143;90066
04013619900;Census Tract 6199; Maricopa County;2151;132485;177692
