GEOID;tract;county;hh_count;median_hh_inc;mean_hh_inc
04013115801;Census Tract 1158.01; Maricopa County;1334;39474;48765
04013115802;Census Tract 1158.02; Maricopa County;1263;52546;77923
04013115900;Census Tract 1159; Maricopa County;2016;60324;71934
04013116000;Census Tract 1160; Maricopa County;2399;61130;72856
04013116100;Census Tract 1161; Maricopa County;1678;45588;59918
04013116202;Census Tract 1162.02; Maricopa County;1280;89825;99126
04013116203;Census Tract 1162.03; Maricopa County;2511;88385;136733
04013116204;Census Tract 1162.04; Maricopa County;1275;61203;74915
04013116205;Census Tract 1162.05; Maricopa County;1694;60951;69213
04013116300;Census Tract 1163; Maricopa County;1939;64867;82098
04013116400;Census Tract 1164; Maricopa County;1579;90840;111039
04013116500;Census Tract 1165; Maricopa County;1488;54946;62413
04013116605;Census Tract 1166.05; Maricopa County;2082;91645;101951
04013116606;Census Tract 1166.06; Maricopa County;1699;80288;84561
04013116607;Census Tract 1166.07; Maricopa County;1124;103516;111072
04013116610;Census Tract 1166.10; Maricopa County;2400;115415;118001
04013116611;Census Tract 1166.11; Maricopa County;1331;116650;220298
04013116612;Census Tract 1166.12; Maricopa County;2181;106321;120130
04013116614;Census Tract 1166.14; Maricopa County;1154;59829;74024
04013116615;Census Tract 1166.15; Maricopa County;1175;54309;70722
04013116616;Census Tract 1166.16; Maricopa County;1460;89884;113493
04013116617;Census Tract 1166.17; Maricopa County;1289;71736;101353
04013116618;Census Tract 1166.18; Maricopa County;1737;103511;117449
04013116619;Census Tract 1166.19; Maricopa County;1592;122500;129657
04013116620;Census Tract 1166.20; Maricopa County;2130;102135;123307
04013116621;Census Tract 1166.21; Maricopa County;1477;125350;122747
04013116703;Census Tract 1167.03; Maricopa County;1733;115712;139340
04013116707;Census Tract 1167.07; Maricopa County;1395;108194;139189
04013116708;Census Tract 1167.08; Maricopa County;2803;95123;115149
04013116709;Census Tract 1167.09; Maricopa County;1363;61778;77042
04013116710;Census Tract 1167.10; Maricopa County;1831;146020;222097
04013116711;Census Tract 1167.11; Maricopa County;842;88750;114948
04013116712;Census Tract 1167.12; Maricopa County;2942;84087;97879
04013116713;Census Tract 1167.13; Maricopa County;2399;150739;160886
04013116714;Census Tract 1167.14; Maricopa County;1291;117019;168996
04013116715;Census Tract 1167.15; Maricopa County;835;106875;121122
04013116717;Census Tract 1167.17; Maricopa County;1612;61893;72753
04013116718;Census Tract 1167.18; Maricopa County;1104;75750;101854
04013116719;Census Tract 1167.19; Maricopa County;2771;109236;127138
04013116720;Census Tract 1167.20; Maricopa County;1698;92863;116572
04013116721;Census Tract 1167.21; Maricopa County;1405;107969;161262
04013116725;Census Tract 1167.25; Maricopa County;2127;115365;147592
04013116727;Census Tract 1167.27; Maricopa County;1660;155208;195894
04013116728;Census Tract 1167.28; Maricopa County;1755;190891;228338
04013116729;Census Tract 1167.29; Maricopa County;1417;162552;223896
04013116730;Census Tract 1167.30; Maricopa County;687;140729;181879
04013116731;Census Tract 1167.31; Maricopa County;1288;161167;185712
04013116732;Census Tract 1167.32; Maricopa County;1369;82109;106507
04013116733;Census Tract 1167.33; Maricopa County;5;-;N
04013116734;Census Tract 1167.34; Maricopa County;494;107984;131660
04013116735;Census Tract 1167.35; Maricopa County;1060;56392;81849
04013116736;Census Tract 1167.36; Maricopa County;969;60528;71108
04013116737;Census Tract 1167.37; Maricopa County;1265;124330;136657
04013116738;Census Tract 1167.38; Maricopa County;2847;106586;139726
04013116800;Census Tract 1168; Maricopa County;958;54141;83884
04013116900;Census Tract 1169; Maricopa County;606;56250;62594
04013117000;Census Tract 1170; Maricopa County;2641;50968;69371
04013117100;Census Tract 1171; Maricopa County;1619;77875;78562
04013117200;Census Tract 1172; Maricopa County;290;65735;67745
04013117300;Census Tract 1173; Maricopa County;506;40833;54126
04013216806;Census Tract 2168.06; Maricopa County;1492;109597;138165
04013216807;Census Tract 2168.07; Maricopa County;2315;153977;231919
04013216809;Census Tract 2168.09; Maricopa County;1946;163571;223845
04013216810;Census Tract 2168.10; Maricopa County;1119;80046;105121
04013216813;Census Tract 2168.13; Maricopa County;2266;107313;196835
04013216816;Census Tract 2168.16; Maricopa County;2972;118796;182183
04013216819;Census Tract 2168.19; Maricopa County;2566;119504;163786
04013216820;Census Tract 2168.20; Maricopa County;2070;84891;125009
04013216821;Census Tract 2168.21; Maricopa County;2878;116618;167373
04013216822;Census Tract 2168.22; Maricopa County;2135;159662;198078
04013216826;Census Tract 2168.26; Maricopa County;2574;91463;127075
04013216829;Census Tract 2168.29; Maricopa County;2573;185625;256438
04013216830;Census Tract 2168.30; Maricopa County;1664;67303;97260
04013216831;Census Tract 2168.31; Maricopa County;1015;123375;208336
04013216832;Census Tract 2168.32; Maricopa County;1327;95838;155195
04013216833;Census Tract 2168.33; Maricopa County;1893;84466;131686
04013216834;Census Tract 2168.34; Maricopa County;1419;140069;170661
04013216835;Census Tract 2168.35; Maricopa County;1464;96750;127837
04013216836;Census Tract 2168.36; Maricopa County;1458;121395;188534
04013216837;Census Tract 2168.37; Maricopa County;2593;71961;98236
04013216838;Census Tract 2168.38; Maricopa County;2278;165259;162883
04013216839;Census Tract 2168.39; Maricopa County;1656;160294;217893
04013216840;Census Tract 2168.40; Maricopa County;2158;143500;213604
04013216841;Census Tract 2168.41; Maricopa County;1917;115553;169902
04013216842;Census Tract 2168.42; Maricopa County;1272;156524;219423
04013216843;Census Tract 2168.43; Maricopa County;1807;153162;249895
04013216844;Census Tract 2168.44; Maricopa County;2479;101863;132444
04013216845;Census Tract 2168.45; Maricopa County;1785;78466;100555
04013216849;Census Tract 2168.49; Maricopa County;2560;196667;268866
04013216850;Census Tract 2168.50; Maricopa County;2459;87629;100164
04013216851;Census Tract 2168.51; Maricopa County;1903;203618;376382
04013216852;Census Tract 2168.52; Maricopa County;1877;75652;97767
04013216853;Census Tract 2168.53; Maricopa County;2768;96012;116781
04013216854;Census Tract 2168.54; Maricopa County;1571;205125;290902
04013216855;Census Tract 2168.55; Maricopa County;1589;175694;282196
04013216856;Census Tract 2168.56; Maricopa County;1239;106875;128502
04013216857;Census Tract 2168.57; Maricopa County;2324;84817;101905
04013216858;Census Tract 2168.58; Maricopa County;0;-;-
04013216859;Census Tract 2168.59; Maricopa County;2734;218929;294128
04013216860;Census Tract 2168.60; Maricopa County;1354;91611;128161
04013216861;Census Tract 2168.61; Maricopa County;1656;181100;218327
04013216901;Census Tract 2169.01; Maricopa County;2075;96537;157432
04013216902;Census Tract 2169.02; Maricopa County;1636;97500;135948
04013217001;Census Tract 2170.01; Maricopa County;2800;92910;162917
04013217002;Census Tract 2170.02; Maricopa County;2264;88673;109355
04013217101;Census Tract 2171.01; Maricopa County;1221;74188;120497
04013217102;Census Tract 2171.02; Maricopa County;1391;126199;137251
04013217201;Census Tract 2172.01; Maricopa County;1350;89385;134104
04013217203;Census Tract 2172.03; Maricopa County;2341;79046;181899
04013217204;Census Tract 2172.04; Maricopa County;1783;63598;88252
04013217300;Census Tract 2173; Maricopa County;2870;130086;255013
04013217400;Census Tract 2174; Maricopa County;1916;82859;113587
04013217501;Census Tract 2175.01; Maricopa County;1478;50769;82843
04013217502;Census Tract 2175.02; Maricopa County;2158;107845;117775
04013217600;Census Tract 2176; Maricopa County;2833;82653;117060
04013217700;Census Tract 2177; Maricopa County;2069;83599;128946
04013217800;Census Tract 2178; Maricopa County;2756;82851;108831
04013217900;Census Tract 2179; Maricopa County;1803;118086;128382
04013218000;Census Tract 2180; Maricopa County;2467;85760;109346
04013218100;Census Tract 2181; Maricopa County;1012;90417;114011
04013218200;Census Tract 2182; Maricopa County;3092;102875;110443
04013218300;Census Tract 2183; Maricopa County;2865;70899;72280
04013318400;Census Tract 3184; Maricopa County;2608;62383;82287
04013318501;Census Tract 3185.01; Maricopa County;1688;72281;85317
04013318700;Census Tract 3187; Maricopa County;2098;48167;90689
04013318800;Census Tract 3188; Maricopa County;3748;62942;70193
04013318900;Census Tract 3189; Maricopa County;2557;80976;87485
04013319001;Census Tract 3190.01; Maricopa County;0;-;-
04013319002;Census Tract 3190.02; Maricopa County;898;75444;117380
04013319101;Census Tract 3191.01; Maricopa County;1516;26995;34923
04013319103;Census Tract 3191.03; Maricopa County;2228;54366;65490
04013319104;Census Tract 3191.04; Maricopa County;3858;61028;67190
04013319201;Census Tract 3192.01; Maricopa County;2868;51977;72271
04013319202;Census Tract 3192.02; Maricopa County;2214;40577;53063
04013319300;Census Tract 3193; Maricopa County;1108;49795;61676
04013319401;Census Tract 3194.01; Maricopa County;2673;99199;95348
04013319402;Census Tract 3194.02; Maricopa County;1724;89183;117603
04013319403;Census Tract 3194.03; Maricopa County;1898;93825;111653
04013319404;Census Tract 3194.04; Maricopa County;1607;100129;124524
04013319500;Census Tract 3195; Maricopa County;2720;102000;111780
04013319600;Census Tract 3196; Maricopa County;2270;88860;104528
04013319705;Census Tract 3197.05; Maricopa County;1415;85568;90919
04013319706;Census Tract 3197.06; Maricopa County;2040;66638;77196
04013319707;Census Tract 3197.07; Maricopa County;0;-;-
04013319708;Census Tract 3197.08; Maricopa County;1998;70855;79339
04013319709;Census Tract 3197.09; Maricopa County;0;-;-
04013319710;Census Tract 3197.10; Maricopa County;1109;72282;99597
04013319801;Census Tract 3198.01; Maricopa County;1341;61385;75281
04013319802;Census Tract 3198.02; Maricopa County;1961;60924;75028
04013319902;Census Tract 3199.02; Maricopa County;1326;68186;94892
04013319903;Census Tract 3199.03; Maricopa County;2292;100567;147839
04013319904;Census Tract 3199.04; Maricopa County;1849;126310;127853
04013319905;Census Tract 3199.05; Maricopa County;1934;102958;117074
04013319906;Census Tract 3199.06; Maricopa County;1327;144009;164098
04013319907;Census Tract 3199.07; Maricopa County;835;177750;225520
04013319908;Census Tract 3199.08; Maricopa County;994;93333;100851
04013319909;Census Tract 3199.09; Maricopa County;1075;147537;176517
04013319910;Census Tract 3199.10; Maricopa County;1850;135856;187408
04013320001;Census Tract 3200.01; Maricopa County;3962;70120;84164
04013320002;Census Tract 3200.02; Maricopa County;1531;58507;82812
04013320007;Census Tract 3200.07; Maricopa County;3214;67635;84176
04013320100;Census Tract 3201; Maricopa County;1982;82833;97140
04013420104;Census Tract 4201.04; Maricopa County;2371;78885;85512
04013420105;Census Tract 4201.05; Maricopa County;2358;114079;134372
04013420107;Census Tract 4201.07; Maricopa County;2720;139923;186147
04013420108;Census Tract 4201.08; Maricopa County;635;193295;333120
04013420109;Census Tract 4201.09; Maricopa County;2323;127868;160677
04013420110;Census Tract 4201.10; Maricopa County;1992;136563;156173
04013420111;Census Tract 4201.11; Maricopa County;1399;91223;115644
04013420112;Census Tract 4201.12; Maricopa County;1181;94592;142216
04013420113;Census Tract 4201.13; Maricopa County;1675;57212;63266
04013420114;Census Tract 4201.14; Maricopa County;1434;88920;106361
04013420115;Census Tract 4201.15; Maricopa County;1255;61035;67104
04013420116;Census Tract 4201.16; Maricopa County;1752;42393;56331
04013420202;Census Tract 4202.02; Maricopa County;2635;66444;71948
04013420206;Census Tract 4202.06; Maricopa County;2211;55560;72934
04013420207;Census Tract 4202.07; Maricopa County;1107;159375;169653
04013420208;Census Tract 4202.08; Maricopa County;2051;101659;120680
04013420209;Census Tract 4202.09; Maricopa County;2089;60625;82216
04013420210;Census Tract 4202.10; Maricopa County;1922;85000;111933
04013420211;Census Tract 4202.11; Maricopa County;1629;128292;135289
04013420212;Census Tract 4202.12; Maricopa County;1314;90708;110507
04013420213;Census Tract 4202.13; Maricopa County;1281;53814;68156
04013420214;Census Tract 4202.14; Maricopa County;2296;66257;84938
04013420215;Census Tract 4202.15; Maricopa County;1184;121833;111987
04013420216;Census Tract 4202.16; Maricopa County;1806;81111;101601
04013420301;Census Tract 4203.01; Maricopa County;590;161111;205566
04013420302;Census Tract 4203.02; Maricopa County;1591;132712;157778
04013420303;Census Tract 4203.03; Maricopa County;1447;126156;137709
04013420304;Census Tract 4203.04; Maricopa County;331;202625;241905
04013420401;Census Tract 4204.01; Maricopa County;1578;51000;63521
04013420402;Census Tract 4204.02; Maricopa County;1578;159479;182070
04013420503;Census Tract 4205.03; Maricopa County;1388;59985;78698
04013420504;Census Tract 4205.04; Maricopa County;1384;83578;104425
04013420505;Census Tract 4205.05; Maricopa County;1037;99435;104075
04013420506;Census Tract 4205.06; Maricopa County;1373;54720;75287
04013420602;Census Tract 4206.02; Maricopa County;1673;118094;122159
04013420603;Census Tract 4206.03; Maricopa County;1305;95673;125260
04013420604;Census Tract 4206.04; Maricopa County;1628;108300;132974
04013420704;Census Tract 4207.04; Maricopa County;1720;97619;118306
04013420705;Census Tract 4207.05; Maricopa County;923;165750;255927
04013420706;Census Tract 4207.06; Maricopa County;1620;103000;145304
04013420707;Census Tract 4207.07; Maricopa County;1193;57639;69520
04013420708;Census Tract 4207.08; Maricopa County;2234;48870;58110
04013420709;Census Tract 4207.09; Maricopa County;1967;44642;56081
04013420710;Census Tract 4207.10; Maricopa County;1575;51894;69276
04013420800;Census Tract 4208; Maricopa County;1680;102188;112414
04013420901;Census Tract 4209.01; Maricopa County;1110;66513;81756
04013420902;Census Tract 4209.02; Maricopa County;1355;79085;92226
04013421001;Census Tract 4210.01; Maricopa County;1808;48718;63745
04013421002;Census Tract 4210.02; Maricopa County;1679;55799;62333
04013421101;Census Tract 4211.01; Maricopa County;1866;77177;87064
04013421102;Census Tract 4211.02; Maricopa County;2213;74803;96784
04013421201;Census Tract 4212.01; Maricopa County;2631;74380;106937
04013421202;Census Tract 4212.02; Maricopa County;1429;83281;113364
04013421302;Census Tract 4213.02; Maricopa County;2303;55305;63206
04013421303;Census Tract 4213.03; Maricopa County;1841;69297;89829
04013421304;Census Tract 4213.04; Maricopa County;1756;48924;61508
04013421400;Census Tract 4214; Maricopa County;1455;44611;52550
04013421501;Census Tract 4215.01; Maricopa County;1295;47469;72373
04013421502;Census Tract 4215.02; Maricopa County;1087;49870;69366
04013421601;Census Tract 4216.01; Maricopa County;917;74442;85793
04013421602;Census Tract 4216.02; Maricopa County;1487;47181;69096
04013421701;Census Tract 4217.01; Maricopa County;2356;62143;72692
04013421702;Census Tract 4217.02; Maricopa County;1581;42122;57659
04013421801;Census Tract 4218.01; Maricopa County;1021;78153;88784
04013421802;Census Tract 4218.02; Maricopa County;1336;70125;82389
04013421901;Census Tract 4219.01; Maricopa County;1257;78644;95162
04013421902;Census Tract 4219.02; Maricopa County;1672;50457;77438
04013422001;Census Tract 4220.01; Maricopa County;1241;47380;67935
04013422002;Census Tract 4220.02; Maricopa County;1311;51908;65959
04013422102;Census Tract 4221.02; Maricopa County;1544;44118;62849
04013422103;Census Tract 4221.03; Maricopa County;2390;53200;58134
04013422104;Census Tract 4221.04; Maricopa County;2294;47393;68337
04013422105;Census Tract 4221.05; Maricopa County;1210;75603;100300
04013422106;Census Tract 4221.06; Maricopa County;2390;51283;55971
04013422107;Census Tract 4221.07; Maricopa County;2111;60347;58743
04013422203;Census Tract 4222.03; Maricopa County;2862;50741;66287
04013422209;Census Tract 4222.09; Maricopa County;2910;84474;85446
04013422210;Census Tract 4222.10; Maricopa County;2247;113660;108790
04013422211;Census Tract 4222.11; Maricopa County;1151;89050;118898
04013422212;Census Tract 4222.12; Maricopa County;1640;93235;128364
04013422213;Census Tract 4222.13; Maricopa County;929;120852;140835
04013422215;Census Tract 4222.15; Maricopa County;902;76172;91543
04013422216;Census Tract 4222.16; Maricopa County;2258;92124;113215
04013422217;Census Tract 4222.17; Maricopa County;1497;95163;114309
04013422218;Census Tract 4222.18; Maricopa County;1241;74502;93489
04013422219;Census Tract 4222.19; Maricopa County;1550;96781;94147
04013422220;Census Tract 4222.20; Maricopa County;837;104567;126010
04013422221;Census Tract 4222.21; Maricopa County;2121;74279;92812
04013422222;Census Tract 4222.22; Maricopa County;818;115417;128118
04013422223;Census Tract 4222.23; Maricopa County;1236;68438;99319
04013422224;Census Tract 4222.24; Maricopa County;0;-;-
04013422225;Census Tract 4222.25; Maricopa County;0;-;-
04013422226;Census Tract 4222.26; Maricopa County;0;-;-
04013422227;Census Tract 4222.27; Maricopa County;683;84313;97985
04013422301;Census Tract 4223.01; Maricopa County;1948;67087;83367
04013422302;Census Tract 4223.02; Maricopa County;2057;73393;78988
04013422304;Census Tract 4223.04; Maricopa County;1173;79809;85781
04013422305;Census Tract 4223.05; Maricopa County;2460;101553;124111
04013422307;Census Tract 4223.07; Maricopa County;1781;78472;104435
04013422308;Census Tract 4223.08; Maricopa County;1919;105098;123271
04013422309;Census Tract 4223.09; Maricopa County;2061;102421;129912
04013422401;Census Tract 4224.01; Maricopa County;1788;93710;96455
04013422402;Census Tract 4224.02; Maricopa County;1891;85568;118981
04013422403;Census Tract 4224.03; Maricopa County;1760;103511;127027
04013422404;Census Tract 4224.04; Maricopa County;1594;112083;131634
04013422501;Census Tract 4225.01; Maricopa County;2176;91667;101261
04013422502;Census Tract 4225.02; Maricopa County;2111;75536;102671
04013422503;Census Tract 4225.03; Maricopa County;2552;88537;98869
04013422504;Census Tract 4225.04; Maricopa County;1942;84931;117260
04013422506;Census Tract 4225.06; Maricopa County;1854;109028;129783
04013422507;Census Tract 4225.07; Maricopa County;1645;129901;165357
04013422508;Census Tract 4225.08; Maricopa County;1353;105341;138107
04013422509;Census Tract 4225.09; Maricopa County;1827;98250;108889
04013422510;Census Tract 4225.10; Maricopa County;939;112344;144889
04013422511;Census Tract 4225.11; Maricopa County;958;122703;147961
04013422512;Census Tract 4225.12; Maricopa County;1612;111221;151215
04013422513;Census Tract 4225.13; Maricopa County;1658;108015;103161
04013422514;Census Tract 4225.14; Maricopa County;1747;77532;82273
04013422607;Census Tract 4226.07; Maricopa County;2239;52484;59502
04013422609;Census Tract 4226.09; Maricopa County;1838;79600;91468
04013422610;Census Tract 4226.10; Maricopa County;1716;57090;79642
04013422615;Census Tract 4226.15; Maricopa County;2703;105625;109501
04013422617;Census Tract 4226.17; Maricopa County;2093;114544;121118
04013422618;Census Tract 4226.18; Maricopa County;1773;57098;71836
04013422620;Census Tract 4226.20; Maricopa County;929;164313;200544
04013422621;Census Tract 4226.21; Maricopa County;1449;137623;145377
04013422622;Census Tract 4226.22; Maricopa County;1452;116250;132285
04013422623;Census Tract 4226.23; Maricopa County;2642;109392;126423
04013422624;Census Tract 4226.24; Maricopa County;1666;56077;72148
04013422625;Census Tract 4226.25; Maricopa County;2053;43973;66900
04013422626;Census Tract 4226.26; Maricopa County;1431;52838;63050
04013422627;Census Tract 4226.27; Maricopa County;1485;50818;62477
04013422628;Census Tract 4226.28; Maricopa County;1681;36033;57926
04013422629;Census Tract 4226.29; Maricopa County;1305;84240;95415
04013422630;Census Tract 4226.30; Maricopa County;2013;48513;58487
04013422632;Census Tract 4226.32; Maricopa County;1765;65163;68923
04013422633;Census Tract 4226.33; Maricopa County;1316;56855;66051
04013422634;Census Tract 4226.34; Maricopa County;2148;58750;73684
04013422636;Census Tract 4226.36; Maricopa County;1649;86927;99242
04013422637;Census Tract 4226.37; Maricopa County;1228;103056;136705
04013422638;Census Tract 4226.38; Maricopa County;1702;64861;87618
04013422639;Census Tract 4226.39; Maricopa County;2311;92670;120195
04013422640;Census Tract 4226.40; Maricopa County;2285;72879;93702
04013422642;Census Tract 4226.42; Maricopa County;2096;91705;111103
04013422643;Census Tract 4226.43; Maricopa County;1888;103068;133307
04013422647;Census Tract 4226.47; Maricopa County;3063;149737;162960
04013422648;Census Tract 4226.48; Maricopa County;1781;137604;163597
04013422649;Census Tract 4226.49; Maricopa County;2002;120952;142066
04013422650;Census Tract 4226.50; Maricopa County;1198;92984;140682
04013422651;Census Tract 4226.51; Maricopa County;1390;162373;177697
04013422652;Census Tract 4226.52; Maricopa County;1520;75710;83615
04013422653;Census Tract 4226.53; Maricopa County;1848;76667;89853
04013422654;Census Tract 4226.54; Maricopa County;1628;145250;163144
04013422655;Census Tract 4226.55; Maricopa County;1327;90310;90563
04013422656;Census Tract 4226.56; Maricopa County;1551;189794;250300
04013422657;Census Tract 4226.57; Maricopa County;1218;133026;164648
04013422658;Census Tract 4226.58; Maricopa County;1190;173068;180262
04013422659;Census Tract 4226.59; Maricopa County;867;76979;95499
04013422660;Census Tract 4226.60; Maricopa County;2097;81019;94337
04013522801;Census Tract 5228.01; Maricopa County;28;-;N
04013522802;Census Tract 5228.02; Maricopa County;186;58289;59874
04013522901;Census Tract 5229.01; Maricopa County;2199;98015;107738
04013522903;Census Tract 5229.03; Maricopa County;1738;51695;60918
04013522904;Census Tract 5229.04; Maricopa County;1580;69737;86626
04013523002;Census Tract 5230.02; Maricopa County;1860;73241;76543
04013523005;Census Tract 5230.05; Maricopa County;2067;101010;111735
04013523006;Census Tract 5230.06; Maricopa County;2147;84080;104113
04013523007;Census Tract 5230.07; Maricopa County;1282;76044;89207
04013523008;Census Tract 5230.08; Maricopa County;1453;66737;78623
04013523102;Census Tract 5231.02; Maricopa County;2063;80019;94017
04013523103;Census Tract 5231.03; Maricopa County;2431;77853;96751
04013523104;Census Tract 5231.04; Maricopa County;2859;66730;102191
04013610001;Census Tract 6100.01; Maricopa County;908;92845;105952
04013610002;Census Tract 6100.02; Maricopa County;1996;127105;137111
04013610100;Census Tract 6101; Maricopa County;262;101827;118558
04013610201;Census Tract 6102.01; Maricopa County;1895;116838;159405
04013610202;Census Tract 6102.02; Maricopa County;1555;120083;130392
04013610301;Census Tract 6103.01; Maricopa County;1160;106667;152101
04013610302;Census Tract 6103.02; Maricopa County;2087;118024;139830
04013610400;Census Tract 6104; Maricopa County;1955;118652;138026
04013610500;Census Tract 6105; Maricopa County;3137;144375;179129
04013610600;Census Tract 6106; Maricopa County;2108;133571;141037
04013610700;Census Tract 6107; Maricopa County;3077;110680;151676
04013610800;Census Tract 6108; Maricopa County;2464;139167;181485
04013610901;Census Tract 6109.01; Maricopa County;1869;121250;197348
04013610902;Census Tract 6109.02; Maricopa County;1596;134857;158571
04013610903;Census Tract 6109.03; Maricopa County;1120;163235;190580
04013611000;Census Tract 6110; Maricopa County;1127;155313;164710
04013611100;Census Tract 6111; Maricopa County;1186;165200;162814
04013611200;Census Tract 6112; Maricopa County;2114;165000;248569
04013611300;Census Tract 6113; Maricopa County;2800;131135;144062
04013611400;Census Tract 6114; Maricopa County;2345;144810;157377
04013611500;Census Tract 6115; Maricopa County;2511;177880;221058
04013611600;Census Tract 6116; Maricopa County;1063;171985;208753
04013611700;Census Tract 6117; Maricopa County;2283;127235;172128
04013611800;Census Tract 6118; Maricopa County;2582;115171;124970
04013611900;Census Tract 6119; Maricopa County;935;138092;162832
04013612000;Census Tract 6120; Maricopa County;1644;138950;156997
04013612200;Census Tract 6122; Maricopa County;3070;121277;150288
04013612301;Census Tract 6123.01; Maricopa County;2129;89829;105811
04013612302;Census Tract 6123.02; Maricopa County;1683;146728;183237
04013612401;Census Tract 6124.01; Maricopa County;1547;118125;135609
04013612402;Census Tract 6124.02; Maricopa County;1936;147908;165803
04013612500;Census Tract 6125; Maricopa County;1692;124009;163225
04013612600;Census Tract 6126; Maricopa County;947;91047;116894
04013612700;Census Tract 6127; Maricopa County;938;124423;156713
04013612800;Census Tract 6128; Maricopa County;915;121194;143439
04013612900;Census Tract 6129; Maricopa County;1057;130625;156342
04013613000;Census Tract 6130; Maricopa County;2280;171755;214632
04013613100;Census Tract 6131; Maricopa County;1482;118278;178849
04013613200;Census Tract 6132; Maricopa County;1537;136354;186516
04013613300;Census Tract 6133; Maricopa County;2553;132025;183699
04013613400;Census Tract 6134; Maricopa County;1515;95585;122211
04013613500;Census Tract 6135; Maricopa County;1732;91500;122468
04013613601;Census Tract 6136.01; Maricopa County;1298;109141;110610
04013613602;Census Tract 6136.02; Maricopa County;1930;164917;179835
04013613700;Census Tract 6137; Maricopa County;1740;140577;156358
04013613800;Census Tract 6138; Maricopa County;1519;122083;134950
04013613900;Census Tract 6139; Maricopa County;1996;147683;163021
04013614000;Census Tract 6140; Maricopa County;1481;123646;146322
04013614100;Census Tract 6141; Maricopa County;2687;95801;109749
04013614200;Census Tract 6142; Maricopa County;1879;124449;152533
04013614300;Census Tract 6143; Maricopa County;1213;152670;181834
04013614400;Census Tract 6144; Maricopa County;1736;59104;82112
04013614500;Census Tract 6145; Maricopa County;1576;78531;85242
04013614601;Census Tract 6146.01; Maricopa County;1508;66000;82546
04013614602;Census Tract 6146.02; Maricopa County;1477;74011;87765
04013614700;Census Tract 6147; Maricopa County;1620;54716;69123
04013614800;Census Tract 6148; Maricopa County;1895;72022;81991
04013614900;Census Tract 6149; Maricopa County;1741;98750;118885
04013615001;Census Tract 6150.01; Maricopa County;2628;204453;265543
04013615002;Census Tract 6150.02; Maricopa County;1855;143170;183930
04013615100;Census Tract 6151; Maricopa County;1733;163750;235415
04013615201;Census Tract 6152.01; Maricopa County;3661;88979;122120
04013615202;Census Tract 6152.02; Maricopa County;1963;110660;158426
04013615300;Census Tract 6153; Maricopa County;1452;51635;69280
04013615400;Census Tract 6154; Maricopa County;1719;61231;78295
04013615500;Census Tract 6155; Maricopa County;1782;64081;95619
04013615600;Census Tract 6156; Maricopa County;2022;60074;74728
04013615700;Census Tract 6157; Maricopa County;1228;106250;126540
04013615800;Census Tract 6158; Maricopa County;2114;104390;114723
04013615900;Census Tract 6159; Maricopa County;1867;100184;107420
04013616000;Census Tract 6160; Maricopa County;699;87917;91040
04013616100;Census Tract 6161; Maricopa County;1576;72833;84279
04013616200;Census Tract 6162; Maricopa County;1367;105687;113657
04013616300;Census Tract 6163; Maricopa County;800;99722;157536
04013616400;Census Tract 6164; Maricopa County;3118;67371;93862
04013616500;Census Tract 6165; Maricopa County;1622;78088;175372
04013616600;Census Tract 6166; Maricopa County;2181;80830;92207
04013616700;Census Tract 6167; Maricopa County;2027;87889;92676
04013616800;Census Tract 6168; Maricopa County;2165;95022;111523
04013616900;Census Tract 6169; Maricopa County;2206;94375;98392
04013617001;Census Tract 6170.01; Maricopa County;0;-;-
04013617002;Census Tract 6170.02; Maricopa County;2462;75738;112628
04013617100;Census Tract 6171; Maricopa County;961;111161;130154
04013617200;Census Tract 6172; Maricopa County;947;134219;146403
04013617300;Census Tract 6173; Maricopa County;1331;91875;115305
04013617400;Census Tract 6174; Maricopa County;3605;65718;71474
04013617500;Census Tract 6175; Maricopa County;1902;57396;87139
04013617600;Census Tract 6176; Maricopa County;2681;74045;103218
04013617700;Census Tract 6177; Maricopa County;1368;70981;107952
04013617800;Census Tract 6178; Maricopa County;878;146750;157936
04013617900;Census Tract 6179; Maricopa County;1139;70380;109118
04013618000;Census Tract 6180; Maricopa County;1494;105000;112185
04013618100;Census Tract 6181; Maricopa County;1592;99583;111794
04013618200;Census Tract 6182; Maricopa County;1484;85101;82954
04013618300;Census Tract 6183; Maricopa County;1041;89356;107681
04013618400;Census Tract 6184; Maricopa County;1587;58309;67776
04013618500;Census Tract 6185; Maricopa County;1879;54077;77621
04013618600;Census Tract 6186; Maricopa County;1838;62305;83966
04013618700;Census Tract 6187; Maricopa County;1003;84813;90788
04013618800;Census Tract 6188; Maricopa County;2427;48750;61625
04013618900;Census Tract 6189; Maricopa County;3181;67476;90639
04013619000;Census Tract 6190; Maricopa County;1673;52772;73960
04013619100;Census Tract 6191; Maricopa County;1673;44509;61335
04013619200;Census Tract 6192; Maricopa County;3004;52708;72306
04013619300;Census Tract 6193; Maricopa County;2116;58487;85488
04013619400;Census Tract 6194; Maricopa County;2136;83400;91235
04013619500;Census Tract 6195; Maricopa County;2303;79708;96082
04013619601;Census Tract 6196.01; Maricopa County;0;-;-
04013619602;Census Tract 6196.02; Maricopa County;769;80268;90730
04013619700;Census Tract 6197; Maricopa County;1275;94716;116853
04013619800;Census Tract 6198; Maricopa County;2262;82069;104712
04013619900;Census Tract 6199; Maricopa County;2271;150083;198199
