GEOID;tract;county;hh_count;median_hh_inc;mean_hh_inc
04013115801;Census Tract 1158.01; Maricopa County;1309;30193;40495
04013115802;Census Tract 1158.02; Maricopa County;1366;41920;68986
04013115900;Census Tract 1159; Maricopa County;2171;50202;57127
04013116000;Census Tract 1160; Maricopa County;2130;44363;54016
04013116100;Census Tract 1161; Maricopa County;1417;38134;44836
04013116202;Census Tract 1162.02; Maricopa County;1304;65474;73410
04013116203;Census Tract 1162.03; Maricopa County;2260;73353;93963
04013116204;Census Tract 1162.04; Maricopa County;1375;50750;55197
04013116205;Census Tract 1162.05; Maricopa County;1686;51978;58154
04013116300;Census Tract 1163; Maricopa County;2009;61083;72126
04013116400;Census Tract 1164; Maricopa County;1437;52861;72294
04013116500;Census Tract 1165; Maricopa County;1452;38500;51803
04013116605;Census Tract 1166.05; Maricopa County;2137;79347;94715
04013116606;Census Tract 1166.06; Maricopa County;1531;62840;66291
04013116607;Census Tract 1166.07; Maricopa County;1112;71339;81434
04013116610;Census Tract 1166.10; Maricopa County;1827;99917;98722
04013116611;Census Tract 1166.11; Maricopa County;1209;92083;120044
04013116612;Census Tract 1166.12; Maricopa County;1911;90540;103804
04013116614;Census Tract 1166.14; Maricopa County;936;47341;62103
04013116615;Census Tract 1166.15; Maricopa County;1255;41946;55189
04013116616;Census Tract 1166.16; Maricopa County;1552;72371;98671
04013116617;Census Tract 1166.17; Maricopa County;1158;73375;80991
04013116618;Census Tract 1166.18; Maricopa County;1643;67309;90825
04013116619;Census Tract 1166.19; Maricopa County;1340;91250;104569
04013116620;Census Tract 1166.20; Maricopa County;2102;66827;99044
04013116621;Census Tract 1166.21; Maricopa County;1413;77137;94302
04013116703;Census Tract 1167.03; Maricopa County;1676;83333;99713
04013116707;Census Tract 1167.07; Maricopa County;1356;94657;121091
04013116708;Census Tract 1167.08; Maricopa County;2694;62262;83550
04013116709;Census Tract 1167.09; Maricopa County;1361;57106;66972
04013116710;Census Tract 1167.10; Maricopa County;1854;129792;185333
04013116711;Census Tract 1167.11; Maricopa County;804;70385;97632
04013116712;Census Tract 1167.12; Maricopa County;3175;74246;88920
04013116713;Census Tract 1167.13; Maricopa County;2278;90614;102089
04013116714;Census Tract 1167.14; Maricopa County;1271;103191;115449
04013116715;Census Tract 1167.15; Maricopa County;840;99167;114430
04013116717;Census Tract 1167.17; Maricopa County;1526;49444;58448
04013116718;Census Tract 1167.18; Maricopa County;1121;63661;93225
04013116719;Census Tract 1167.19; Maricopa County;2779;102865;116139
04013116720;Census Tract 1167.20; Maricopa County;1747;70721;93171
04013116721;Census Tract 1167.21; Maricopa County;1450;108000;128436
04013116725;Census Tract 1167.25; Maricopa County;2197;84848;136128
04013116727;Census Tract 1167.27; Maricopa County;1474;122847;182731
04013116728;Census Tract 1167.28; Maricopa County;1718;161136;205761
04013116729;Census Tract 1167.29; Maricopa County;1417;143933;175110
04013116730;Census Tract 1167.30; Maricopa County;605;131736;150609
04013116731;Census Tract 1167.31; Maricopa County;1184;133750;160847
04013116732;Census Tract 1167.32; Maricopa County;1132;73333;114130
04013116733;Census Tract 1167.33; Maricopa County;12;-;N
04013116734;Census Tract 1167.34; Maricopa County;468;81591;81676
04013116735;Census Tract 1167.35; Maricopa County;1022;44265;59522
04013116736;Census Tract 1167.36; Maricopa County;970;56213;62391
04013116737;Census Tract 1167.37; Maricopa County;1296;120119;123043
04013116738;Census Tract 1167.38; Maricopa County;2715;75856;93642
04013116800;Census Tract 1168; Maricopa County;1046;42731;71154
04013116900;Census Tract 1169; Maricopa County;595;41208;45248
04013117000;Census Tract 1170; Maricopa County;2653;30709;51348
04013117100;Census Tract 1171; Maricopa County;1390;71481;74342
04013117200;Census Tract 1172; Maricopa County;318;43125;49622
04013117300;Census Tract 1173; Maricopa County;395;30469;36766
04013216806;Census Tract 2168.06; Maricopa County;1611;84803;126571
04013216807;Census Tract 2168.07; Maricopa County;2419;133173;160701
04013216809;Census Tract 2168.09; Maricopa County;2076;140481;215166
04013216810;Census Tract 2168.10; Maricopa County;1066;53750;81303
04013216813;Census Tract 2168.13; Maricopa County;2207;118984;180161
04013216816;Census Tract 2168.16; Maricopa County;2595;130788;156152
04013216819;Census Tract 2168.19; Maricopa County;2779;96950;136668
04013216820;Census Tract 2168.20; Maricopa County;2078;85507;118483
04013216821;Census Tract 2168.21; Maricopa County;2844;99632;163039
04013216822;Census Tract 2168.22; Maricopa County;2104;133036;164251
04013216826;Census Tract 2168.26; Maricopa County;2457;72070;92354
04013216829;Census Tract 2168.29; Maricopa County;2683;141178;177754
04013216830;Census Tract 2168.30; Maricopa County;1721;47056;79821
04013216831;Census Tract 2168.31; Maricopa County;1040;117875;176336
04013216832;Census Tract 2168.32; Maricopa County;1311;93729;155006
04013216833;Census Tract 2168.33; Maricopa County;2022;84091;115031
04013216834;Census Tract 2168.34; Maricopa County;1422;103906;127761
04013216835;Census Tract 2168.35; Maricopa County;1565;72038;111687
04013216836;Census Tract 2168.36; Maricopa County;1605;101927;170981
04013216837;Census Tract 2168.37; Maricopa County;3003;75169;82116
04013216838;Census Tract 2168.38; Maricopa County;2155;117847;130813
04013216839;Census Tract 2168.39; Maricopa County;1801;130868;166165
04013216840;Census Tract 2168.40; Maricopa County;2001;129375;170450
04013216841;Census Tract 2168.41; Maricopa County;1499;129884;182277
04013216842;Census Tract 2168.42; Maricopa County;1219;162011;187900
04013216843;Census Tract 2168.43; Maricopa County;1720;134145;200490
04013216844;Census Tract 2168.44; Maricopa County;2520;92500;133871
04013216845;Census Tract 2168.45; Maricopa County;1529;44978;81803
04013216849;Census Tract 2168.49; Maricopa County;2742;181591;225475
04013216850;Census Tract 2168.50; Maricopa County;2644;68750;80338
04013216851;Census Tract 2168.51; Maricopa County;1958;174000;271581
04013216852;Census Tract 2168.52; Maricopa County;1813;74267;95236
04013216853;Census Tract 2168.53; Maricopa County;2732;80182;108713
04013216854;Census Tract 2168.54; Maricopa County;1477;178583;267200
04013216855;Census Tract 2168.55; Maricopa County;1479;137479;172499
04013216856;Census Tract 2168.56; Maricopa County;1380;91563;108005
04013216857;Census Tract 2168.57; Maricopa County;2327;70716;73584
04013216858;Census Tract 2168.58; Maricopa County;0;-;-
04013216859;Census Tract 2168.59; Maricopa County;2505;140370;178255
04013216860;Census Tract 2168.60; Maricopa County;1336;70441;112320
04013216861;Census Tract 2168.61; Maricopa County;1672;136888;180185
04013216901;Census Tract 2169.01; Maricopa County;1915;75571;125377
04013216902;Census Tract 2169.02; Maricopa County;1689;90742;110296
04013217001;Census Tract 2170.01; Maricopa County;2896;89079;102420
04013217002;Census Tract 2170.02; Maricopa County;2629;85108;83532
04013217101;Census Tract 2171.01; Maricopa County;1272;68241;108944
04013217102;Census Tract 2171.02; Maricopa County;1479;100938;104883
04013217201;Census Tract 2172.01; Maricopa County;1322;80909;93839
04013217203;Census Tract 2172.03; Maricopa County;2243;62261;176994
04013217204;Census Tract 2172.04; Maricopa County;1862;50959;59382
04013217300;Census Tract 2173; Maricopa County;2947;104612;224015
04013217400;Census Tract 2174; Maricopa County;1761;70517;106464
04013217501;Census Tract 2175.01; Maricopa County;1644;43833;70190
04013217502;Census Tract 2175.02; Maricopa County;1825;70391;88076
04013217600;Census Tract 2176; Maricopa County;2672;62172;76877
04013217700;Census Tract 2177; Maricopa County;2134;75972;109224
04013217800;Census Tract 2178; Maricopa County;2888;61626;85800
04013217900;Census Tract 2179; Maricopa County;1897;78351;100619
04013218000;Census Tract 2180; Maricopa County;2687;78563;90055
04013218100;Census Tract 2181; Maricopa County;973;60552;78870
04013218200;Census Tract 2182; Maricopa County;3136;86735;98643
04013218300;Census Tract 2183; Maricopa County;2920;52115;61925
04013318400;Census Tract 3184; Maricopa County;2450;57354;71081
04013318501;Census Tract 3185.01; Maricopa County;1688;51481;64727
04013318700;Census Tract 3187; Maricopa County;1324;52756;69705
04013318800;Census Tract 3188; Maricopa County;3373;37459;56112
04013318900;Census Tract 3189; Maricopa County;2779;53250;66105
04013319001;Census Tract 3190.01; Maricopa County;0;-;-
04013319002;Census Tract 3190.02; Maricopa County;915;37345;80111
04013319101;Census Tract 3191.01; Maricopa County;1346;21555;30874
04013319103;Census Tract 3191.03; Maricopa County;2028;37500;40043
04013319104;Census Tract 3191.04; Maricopa County;3882;50201;52290
04013319201;Census Tract 3192.01; Maricopa County;2281;40432;48326
04013319202;Census Tract 3192.02; Maricopa County;2105;31227;35904
04013319300;Census Tract 3193; Maricopa County;1172;34429;39814
04013319401;Census Tract 3194.01; Maricopa County;2639;68157;73740
04013319402;Census Tract 3194.02; Maricopa County;1857;76209;83183
04013319403;Census Tract 3194.03; Maricopa County;1974;65439;84961
04013319404;Census Tract 3194.04; Maricopa County;1644;77802;105655
04013319500;Census Tract 3195; Maricopa County;2856;74254;87278
04013319600;Census Tract 3196; Maricopa County;2571;49725;68584
04013319705;Census Tract 3197.05; Maricopa County;1381;58456;67519
04013319706;Census Tract 3197.06; Maricopa County;1969;53980;62358
04013319707;Census Tract 3197.07; Maricopa County;0;-;-
04013319708;Census Tract 3197.08; Maricopa County;2154;49985;59228
04013319709;Census Tract 3197.09; Maricopa County;0;-;-
04013319710;Census Tract 3197.10; Maricopa County;998;70652;72919
04013319801;Census Tract 3198.01; Maricopa County;1385;50341;62273
04013319802;Census Tract 3198.02; Maricopa County;2011;52447;66621
04013319902;Census Tract 3199.02; Maricopa County;1339;63542;74366
04013319903;Census Tract 3199.03; Maricopa County;2383;93467;103015
04013319904;Census Tract 3199.04; Maricopa County;1986;98578;106803
04013319905;Census Tract 3199.05; Maricopa County;2015;85382;96110
04013319906;Census Tract 3199.06; Maricopa County;1252;119737;142920
04013319907;Census Tract 3199.07; Maricopa County;842;148750;180449
04013319908;Census Tract 3199.08; Maricopa County;1117;59792;73650
04013319909;Census Tract 3199.09; Maricopa County;1092;112105;136768
04013319910;Census Tract 3199.10; Maricopa County;1935;117119;152304
04013320001;Census Tract 3200.01; Maricopa County;4375;64858;75024
04013320002;Census Tract 3200.02; Maricopa County;1934;42833;59731
04013320007;Census Tract 3200.07; Maricopa County;3239;56836;66657
04013320100;Census Tract 3201; Maricopa County;1747;59208;75398
04013420104;Census Tract 4201.04; Maricopa County;2237;63750;73656
04013420105;Census Tract 4201.05; Maricopa County;1995;93075;98669
04013420107;Census Tract 4201.07; Maricopa County;2756;113587;138188
04013420108;Census Tract 4201.08; Maricopa County;759;173924;345933
04013420109;Census Tract 4201.09; Maricopa County;2018;111842;144674
04013420110;Census Tract 4201.10; Maricopa County;1998;116581;131936
04013420111;Census Tract 4201.11; Maricopa County;1426;65147;82645
04013420112;Census Tract 4201.12; Maricopa County;1132;85617;97401
04013420113;Census Tract 4201.13; Maricopa County;1485;39063;51434
04013420114;Census Tract 4201.14; Maricopa County;1358;52731;67029
04013420115;Census Tract 4201.15; Maricopa County;1258;49342;49713
04013420116;Census Tract 4201.16; Maricopa County;1765;39132;50693
04013420202;Census Tract 4202.02; Maricopa County;2553;51250;55906
04013420206;Census Tract 4202.06; Maricopa County;2186;46149;60200
04013420207;Census Tract 4202.07; Maricopa County;1188;128529;177089
04013420208;Census Tract 4202.08; Maricopa County;1947;82522;101458
04013420209;Census Tract 4202.09; Maricopa County;2069;56250;69717
04013420210;Census Tract 4202.10; Maricopa County;1902;68065;85528
04013420211;Census Tract 4202.11; Maricopa County;1665;96597;100740
04013420212;Census Tract 4202.12; Maricopa County;1423;71118;96835
04013420213;Census Tract 4202.13; Maricopa County;1157;47561;58403
04013420214;Census Tract 4202.14; Maricopa County;2168;48343;57800
04013420215;Census Tract 4202.15; Maricopa County;1001;96675;101582
04013420216;Census Tract 4202.16; Maricopa County;1709;71336;88981
04013420301;Census Tract 4203.01; Maricopa County;622;93750;138570
04013420302;Census Tract 4203.02; Maricopa County;1610;116667;148790
04013420303;Census Tract 4203.03; Maricopa County;1449;90861;113632
04013420304;Census Tract 4203.04; Maricopa County;321;160893;256052
04013420401;Census Tract 4204.01; Maricopa County;1753;45795;69188
04013420402;Census Tract 4204.02; Maricopa County;1352;121250;152556
04013420503;Census Tract 4205.03; Maricopa County;1320;51717;62066
04013420504;Census Tract 4205.04; Maricopa County;1397;74487;83739
04013420505;Census Tract 4205.05; Maricopa County;1035;80699;83634
04013420506;Census Tract 4205.06; Maricopa County;1360;46503;59720
04013420602;Census Tract 4206.02; Maricopa County;1622;93534;100344
04013420603;Census Tract 4206.03; Maricopa County;1343;87227;107499
04013420604;Census Tract 4206.04; Maricopa County;1515;87962;101635
04013420704;Census Tract 4207.04; Maricopa County;1773;71771;87737
04013420705;Census Tract 4207.05; Maricopa County;976;139583;212183
04013420706;Census Tract 4207.06; Maricopa County;1551;95875;120378
04013420707;Census Tract 4207.07; Maricopa County;1295;47567;54163
04013420708;Census Tract 4207.08; Maricopa County;2068;36026;44197
04013420709;Census Tract 4207.09; Maricopa County;2058;36900;48039
04013420710;Census Tract 4207.10; Maricopa County;1605;34201;49951
04013420800;Census Tract 4208; Maricopa County;1796;68519;93203
04013420901;Census Tract 4209.01; Maricopa County;1068;54647;68022
04013420902;Census Tract 4209.02; Maricopa County;1432;65943;71960
04013421001;Census Tract 4210.01; Maricopa County;1904;36107;45730
04013421002;Census Tract 4210.02; Maricopa County;1572;34559;47949
04013421101;Census Tract 4211.01; Maricopa County;1767;57441;64634
04013421102;Census Tract 4211.02; Maricopa County;2136;54369;65152
04013421201;Census Tract 4212.01; Maricopa County;2471;54635;71367
04013421202;Census Tract 4212.02; Maricopa County;1365;50165;80631
04013421302;Census Tract 4213.02; Maricopa County;2121;35150;49256
04013421303;Census Tract 4213.03; Maricopa County;1809;50327;58110
04013421304;Census Tract 4213.04; Maricopa County;1553;41803;48245
04013421400;Census Tract 4214; Maricopa County;1461;23742;34662
04013421501;Census Tract 4215.01; Maricopa County;1304;36788;49645
04013421502;Census Tract 4215.02; Maricopa County;962;41500;60685
04013421601;Census Tract 4216.01; Maricopa County;948;49091;54817
04013421602;Census Tract 4216.02; Maricopa County;1488;38807;49843
04013421701;Census Tract 4217.01; Maricopa County;2222;43125;52736
04013421702;Census Tract 4217.02; Maricopa County;1557;37104;53950
04013421801;Census Tract 4218.01; Maricopa County;1116;70813;74542
04013421802;Census Tract 4218.02; Maricopa County;1337;49184;61216
04013421901;Census Tract 4219.01; Maricopa County;1207;70007;76743
04013421902;Census Tract 4219.02; Maricopa County;1764;29730;40661
04013422001;Census Tract 4220.01; Maricopa County;1367;41356;44032
04013422002;Census Tract 4220.02; Maricopa County;1394;40288;57596
04013422102;Census Tract 4221.02; Maricopa County;1556;29924;41625
04013422103;Census Tract 4221.03; Maricopa County;2455;41091;47210
04013422104;Census Tract 4221.04; Maricopa County;2294;38342;56280
04013422105;Census Tract 4221.05; Maricopa County;1284;58355;70706
04013422106;Census Tract 4221.06; Maricopa County;2260;42500;51909
04013422107;Census Tract 4221.07; Maricopa County;2027;44250;46260
04013422203;Census Tract 4222.03; Maricopa County;2629;41157;51988
04013422209;Census Tract 4222.09; Maricopa County;2528;70099;70929
04013422210;Census Tract 4222.10; Maricopa County;2075;78958;88090
04013422211;Census Tract 4222.11; Maricopa County;988;77429;103003
04013422212;Census Tract 4222.12; Maricopa County;1651;93368;112942
04013422213;Census Tract 4222.13; Maricopa County;930;86857;103460
04013422215;Census Tract 4222.15; Maricopa County;829;70804;78205
04013422216;Census Tract 4222.16; Maricopa County;2209;95720;105310
04013422217;Census Tract 4222.17; Maricopa County;1458;65333;80642
04013422218;Census Tract 4222.18; Maricopa County;1157;61104;74290
04013422219;Census Tract 4222.19; Maricopa County;1358;75453;75522
04013422220;Census Tract 4222.20; Maricopa County;719;100046;108782
04013422221;Census Tract 4222.21; Maricopa County;1984;65259;77880
04013422222;Census Tract 4222.22; Maricopa County;774;103462;118495
04013422223;Census Tract 4222.23; Maricopa County;1212;54107;72836
04013422224;Census Tract 4222.24; Maricopa County;0;-;-
04013422225;Census Tract 4222.25; Maricopa County;0;-;-
04013422226;Census Tract 4222.26; Maricopa County;0;-;-
04013422227;Census Tract 4222.27; Maricopa County;657;78417;88877
04013422301;Census Tract 4223.01; Maricopa County;1699;55091;73335
04013422302;Census Tract 4223.02; Maricopa County;2004;58459;63078
04013422304;Census Tract 4223.04; Maricopa County;1203;67411;85184
04013422305;Census Tract 4223.05; Maricopa County;2077;88922;99384
04013422307;Census Tract 4223.07; Maricopa County;1634;63721;88082
04013422308;Census Tract 4223.08; Maricopa County;1802;90820;117014
04013422309;Census Tract 4223.09; Maricopa County;1844;100227;111309
04013422401;Census Tract 4224.01; Maricopa County;1445;69097;78315
04013422402;Census Tract 4224.02; Maricopa County;1779;67809;98480
04013422403;Census Tract 4224.03; Maricopa County;1644;80417;108767
04013422404;Census Tract 4224.04; Maricopa County;1434;98611;113023
04013422501;Census Tract 4225.01; Maricopa County;2101;64661;80533
04013422502;Census Tract 4225.02; Maricopa County;2027;65924;85601
04013422503;Census Tract 4225.03; Maricopa County;2707;73299;87606
04013422504;Census Tract 4225.04; Maricopa County;1917;79496;104649
04013422506;Census Tract 4225.06; Maricopa County;1742;78402;105136
04013422507;Census Tract 4225.07; Maricopa County;1461;104524;122773
04013422508;Census Tract 4225.08; Maricopa County;1194;87083;102998
04013422509;Census Tract 4225.09; Maricopa County;1692;76957;88002
04013422510;Census Tract 4225.10; Maricopa County;865;115417;157376
04013422511;Census Tract 4225.11; Maricopa County;860;103519;110016
04013422512;Census Tract 4225.12; Maricopa County;1534;92788;106559
04013422513;Census Tract 4225.13; Maricopa County;1673;65446;72559
04013422514;Census Tract 4225.14; Maricopa County;1643;68672;78946
04013422607;Census Tract 4226.07; Maricopa County;2400;42868;51483
04013422609;Census Tract 4226.09; Maricopa County;1884;62136;69932
04013422610;Census Tract 4226.10; Maricopa County;1669;53401;64188
04013422615;Census Tract 4226.15; Maricopa County;2505;74529;93611
04013422617;Census Tract 4226.17; Maricopa County;2082;95723;99520
04013422618;Census Tract 4226.18; Maricopa County;1744;50156;63711
04013422620;Census Tract 4226.20; Maricopa County;904;115909;151868
04013422621;Census Tract 4226.21; Maricopa County;1238;113724;121969
04013422622;Census Tract 4226.22; Maricopa County;1390;80278;100866
04013422623;Census Tract 4226.23; Maricopa County;2419;77365;100849
04013422624;Census Tract 4226.24; Maricopa County;1573;42261;52646
04013422625;Census Tract 4226.25; Maricopa County;1983;38732;53514
04013422626;Census Tract 4226.26; Maricopa County;1506;45022;56171
04013422627;Census Tract 4226.27; Maricopa County;1456;41528;53780
04013422628;Census Tract 4226.28; Maricopa County;1496;30092;40992
04013422629;Census Tract 4226.29; Maricopa County;1286;63482;69905
04013422630;Census Tract 4226.30; Maricopa County;1989;47356;50535
04013422632;Census Tract 4226.32; Maricopa County;1756;56848;67787
04013422633;Census Tract 4226.33; Maricopa County;1249;46634;60361
04013422634;Census Tract 4226.34; Maricopa County;1795;45125;54946
04013422636;Census Tract 4226.36; Maricopa County;1116;69276;75514
04013422637;Census Tract 4226.37; Maricopa County;1232;71683;88332
04013422638;Census Tract 4226.38; Maricopa County;1592;52262;68703
04013422639;Census Tract 4226.39; Maricopa County;2384;58646;80133
04013422640;Census Tract 4226.40; Maricopa County;2042;61533;73031
04013422642;Census Tract 4226.42; Maricopa County;1965;96816;117907
04013422643;Census Tract 4226.43; Maricopa County;1965;98257;106919
04013422647;Census Tract 4226.47; Maricopa County;1602;140048;139750
04013422648;Census Tract 4226.48; Maricopa County;1710;138309;186666
04013422649;Census Tract 4226.49; Maricopa County;1890;100423;114026
04013422650;Census Tract 4226.50; Maricopa County;1036;73571;119932
04013422651;Census Tract 4226.51; Maricopa County;1101;92390;137001
04013422652;Census Tract 4226.52; Maricopa County;1510;53841;68818
04013422653;Census Tract 4226.53; Maricopa County;1679;57417;69948
04013422654;Census Tract 4226.54; Maricopa County;1462;108578;129180
04013422655;Census Tract 4226.55; Maricopa County;1167;75961;77628
04013422656;Census Tract 4226.56; Maricopa County;1227;173688;238333
04013422657;Census Tract 4226.57; Maricopa County;1121;106964;106045
04013422658;Census Tract 4226.58; Maricopa County;850;133088;149740
04013422659;Census Tract 4226.59; Maricopa County;896;63030;70089
04013422660;Census Tract 4226.60; Maricopa County;1948;70958;81188
04013522801;Census Tract 5228.01; Maricopa County;0;-;-
04013522802;Census Tract 5228.02; Maricopa County;223;32235;40522
04013522901;Census Tract 5229.01; Maricopa County;1812;75926;81163
04013522903;Census Tract 5229.03; Maricopa County;1597;35683;42341
04013522904;Census Tract 5229.04; Maricopa County;1324;54754;67183
04013523002;Census Tract 5230.02; Maricopa County;1546;44470;58033
04013523005;Census Tract 5230.05; Maricopa County;1925;83418;94151
04013523006;Census Tract 5230.06; Maricopa County;2104;66038;81008
04013523007;Census Tract 5230.07; Maricopa County;1197;61225;82578
04013523008;Census Tract 5230.08; Maricopa County;1255;52336;56668
04013523102;Census Tract 5231.02; Maricopa County;1782;53173;66318
04013523103;Census Tract 5231.03; Maricopa County;2499;55875;76910
04013523104;Census Tract 5231.04; Maricopa County;2626;61104;87307
04013610001;Census Tract 6100.01; Maricopa County;812;81932;88617
04013610002;Census Tract 6100.02; Maricopa County;1918;113333;133498
04013610100;Census Tract 6101; Maricopa County;265;81953;104560
04013610201;Census Tract 6102.01; Maricopa County;1979;103356;120976
04013610202;Census Tract 6102.02; Maricopa County;1641;104922;161566
04013610301;Census Tract 6103.01; Maricopa County;1138;78777;97820
04013610302;Census Tract 6103.02; Maricopa County;2062;106473;131370
04013610400;Census Tract 6104; Maricopa County;1873;94978;116967
04013610500;Census Tract 6105; Maricopa County;3081;101917;136990
04013610600;Census Tract 6106; Maricopa County;2079;105056;112774
04013610700;Census Tract 6107; Maricopa County;3223;65465;81595
04013610800;Census Tract 6108; Maricopa County;1756;126761;159736
04013610901;Census Tract 6109.01; Maricopa County;1287;123173;164927
04013610902;Census Tract 6109.02; Maricopa County;1218;115833;139679
04013610903;Census Tract 6109.03; Maricopa County;887;148162;171461
04013611000;Census Tract 6110; Maricopa County;944;120278;128497
04013611100;Census Tract 6111; Maricopa County;1033;126308;130641
04013611200;Census Tract 6112; Maricopa County;1818;139167;167464
04013611300;Census Tract 6113; Maricopa County;2777;87946;103592
04013611400;Census Tract 6114; Maricopa County;2109;116790;128472
04013611500;Census Tract 6115; Maricopa County;2490;130952;164431
04013611600;Census Tract 6116; Maricopa County;987;146250;183339
04013611700;Census Tract 6117; Maricopa County;2359;105597;149921
04013611800;Census Tract 6118; Maricopa County;2442;99138;107150
04013611900;Census Tract 6119; Maricopa County;862;108214;134410
04013612000;Census Tract 6120; Maricopa County;1236;150592;150407
04013612200;Census Tract 6122; Maricopa County;2526;91343;136024
04013612301;Census Tract 6123.01; Maricopa County;1628;74805;78592
04013612302;Census Tract 6123.02; Maricopa County;1689;112027;140945
04013612401;Census Tract 6124.01; Maricopa County;1464;116563;125583
04013612402;Census Tract 6124.02; Maricopa County;1492;126271;131925
04013612500;Census Tract 6125; Maricopa County;1639;125729;137815
04013612600;Census Tract 6126; Maricopa County;1027;90018;109489
04013612700;Census Tract 6127; Maricopa County;963;104635;140696
04013612800;Census Tract 6128; Maricopa County;844;101053;119034
04013612900;Census Tract 6129; Maricopa County;1007;113359;137708
04013613000;Census Tract 6130; Maricopa County;1926;163372;169262
04013613100;Census Tract 6131; Maricopa County;1577;130324;159945
04013613200;Census Tract 6132; Maricopa County;1648;90862;139376
04013613300;Census Tract 6133; Maricopa County;2478;113375;149917
04013613400;Census Tract 6134; Maricopa County;1439;71890;81770
04013613500;Census Tract 6135; Maricopa County;1534;72672;101689
04013613601;Census Tract 6136.01; Maricopa County;1116;102850;102506
04013613602;Census Tract 6136.02; Maricopa County;1025;128438;146159
04013613700;Census Tract 6137; Maricopa County;1601;90864;108430
04013613800;Census Tract 6138; Maricopa County;1350;100294;122165
04013613900;Census Tract 6139; Maricopa County;1942;127384;135282
04013614000;Census Tract 6140; Maricopa County;1488;105240;123087
04013614100;Census Tract 6141; Maricopa County;2419;103041;121098
04013614200;Census Tract 6142; Maricopa County;1857;105347;124732
04013614300;Census Tract 6143; Maricopa County;1172;127897;151885
04013614400;Census Tract 6144; Maricopa County;1703;52540;74564
04013614500;Census Tract 6145; Maricopa County;1505;66738;74433
04013614601;Census Tract 6146.01; Maricopa County;1297;64080;76328
04013614602;Census Tract 6146.02; Maricopa County;1285;61398;69546
04013614700;Census Tract 6147; Maricopa County;1468;43600;54776
04013614800;Census Tract 6148; Maricopa County;1822;57105;63446
04013614900;Census Tract 6149; Maricopa County;1787;92446;105991
04013615001;Census Tract 6150.01; Maricopa County;2020;181022;245647
04013615002;Census Tract 6150.02; Maricopa County;1945;120764;146549
04013615100;Census Tract 6151; Maricopa County;1681;136726;178812
04013615201;Census Tract 6152.01; Maricopa County;2560;90938;120898
04013615202;Census Tract 6152.02; Maricopa County;1615;85513;129493
04013615300;Census Tract 6153; Maricopa County;1200;41321;52044
04013615400;Census Tract 6154; Maricopa County;1630;49621;61030
04013615500;Census Tract 6155; Maricopa County;1593;53525;67947
04013615600;Census Tract 6156; Maricopa County;1724;51958;59575
04013615700;Census Tract 6157; Maricopa County;1115;89205;108279
04013615800;Census Tract 6158; Maricopa County;1875;91550;101327
04013615900;Census Tract 6159; Maricopa County;1844;79389;91145
04013616000;Census Tract 6160; Maricopa County;729;78656;79156
04013616100;Census Tract 6161; Maricopa County;1420;65398;72606
04013616200;Census Tract 6162; Maricopa County;1296;79881;89248
04013616300;Census Tract 6163; Maricopa County;805;82150;106019
04013616400;Census Tract 6164; Maricopa County;3196;64587;75620
04013616500;Census Tract 6165; Maricopa County;1584;62988;136267
04013616600;Census Tract 6166; Maricopa County;2053;67663;80557
04013616700;Census Tract 6167; Maricopa County;2105;78458;76990
04013616800;Census Tract 6168; Maricopa County;1987;73990;84750
04013616900;Census Tract 6169; Maricopa County;1949;73121;78627
04013617001;Census Tract 6170.01; Maricopa County;0;-;-
04013617002;Census Tract 6170.02; Maricopa County;2422;50821;71148
04013617100;Census Tract 6171; Maricopa County;974;95857;110640
04013617200;Census Tract 6172; Maricopa County;1002;94688;112501
04013617300;Census Tract 6173; Maricopa County;1421;76158;90320
04013617400;Census Tract 6174; Maricopa County;3700;56601;62041
04013617500;Census Tract 6175; Maricopa County;1886;57216;78415
04013617600;Census Tract 6176; Maricopa County;2467;56969;66717
04013617700;Census Tract 6177; Maricopa County;1432;59786;71167
04013617800;Census Tract 6178; Maricopa County;836;111842;115411
04013617900;Census Tract 6179; Maricopa County;1057;75931;108243
04013618000;Census Tract 6180; Maricopa County;1471;85492;93721
04013618100;Census Tract 6181; Maricopa County;1703;80134;95350
04013618200;Census Tract 6182; Maricopa County;1523;66678;69865
04013618300;Census Tract 6183; Maricopa County;1065;79813;92422
04013618400;Census Tract 6184; Maricopa County;1432;52778;58917
04013618500;Census Tract 6185; Maricopa County;1819;44495;70148
04013618600;Census Tract 6186; Maricopa County;1797;56687;74175
04013618700;Census Tract 6187; Maricopa County;1002;70066;73386
04013618800;Census Tract 6188; Maricopa County;2259;31820;40560
04013618900;Census Tract 6189; Maricopa County;3044;63187;68654
04013619000;Census Tract 6190; Maricopa County;1605;47705;69439
04013619100;Census Tract 6191; Maricopa County;1488;39770;47194
04013619200;Census Tract 6192; Maricopa County;2736;45675;54772
04013619300;Census Tract 6193; Maricopa County;2146;48750;79182
04013619400;Census Tract 6194; Maricopa County;2217;65679;73257
04013619500;Census Tract 6195; Maricopa County;2108;61982;72716
04013619601;Census Tract 6196.01; Maricopa County;0;-;-
04013619602;Census Tract 6196.02; Maricopa County;774;65000;85863
04013619700;Census Tract 6197; Maricopa County;1393;73382;97133
04013619800;Census Tract 6198; Maricopa County;2202;65938;83240
04013619900;Census Tract 6199; Maricopa County;2279;120795;152873
